age,job,marital,education,default,balance,housing,loan,duration,previous,poutcome,Y,y
33,self-employed,married,tertiary,no,0,yes,no,122,0,unknown,no,0
37,blue-collar,married,secondary,no,1165,yes,no,62,4,success,no,0
30,management,married,tertiary,no,-181,yes,no,621,0,unknown,no,0
58,blue-collar,divorced,primary,no,8218,yes,no,141,10,failure,no,0
50,management,married,secondary,no,0,yes,no,122,0,unknown,no,0
53,technician,married,secondary,no,0,no,no,291,0,unknown,no,0
41,housemaid,single,secondary,no,2184,no,no,98,2,failure,no,0
51,management,married,tertiary,no,94,yes,no,281,0,unknown,no,0
36,blue-collar,married,primary,no,1503,no,no,138,0,unknown,no,0
41,blue-collar,married,secondary,no,1011,yes,no,113,4,other,no,0
44,management,divorced,tertiary,no,0,yes,yes,128,0,unknown,no,0
56,unemployed,married,primary,no,107,yes,no,149,0,unknown,no,0
57,admin.,divorced,secondary,no,18268,yes,no,68,0,unknown,no,0
36,management,single,secondary,no,0,no,no,537,0,unknown,no,0
32,technician,married,tertiary,no,432,yes,no,164,1,other,no,0
43,blue-collar,married,primary,no,25,yes,no,70,0,unknown,no,0
36,management,single,tertiary,no,774,no,no,193,0,unknown,no,0
36,management,married,secondary,no,6077,no,no,227,0,unknown,no,0
42,technician,married,secondary,no,300,yes,no,76,0,unknown,no,0
37,management,married,tertiary,no,1353,yes,no,101,0,unknown,no,0
45,management,married,tertiary,no,4395,no,no,299,0,unknown,no,0
44,management,divorced,secondary,no,0,yes,no,319,0,unknown,no,0
35,blue-collar,married,secondary,no,1160,no,yes,62,0,unknown,no,0
56,admin.,married,secondary,no,33,no,yes,111,0,unknown,no,0
32,admin.,single,secondary,no,8619,yes,no,267,0,unknown,no,0
55,retired,married,secondary,no,3948,no,no,149,2,failure,no,0
41,services,married,secondary,no,115,yes,yes,299,0,unknown,no,0
31,services,married,secondary,no,-489,yes,yes,392,0,unknown,no,0
40,blue-collar,married,secondary,no,4853,no,no,259,2,failure,no,0
34,technician,single,secondary,no,4943,yes,yes,117,0,unknown,no,0
30,technician,married,secondary,no,2278,no,yes,47,0,unknown,no,0
50,self-employed,married,tertiary,no,4012,no,no,690,0,unknown,no,0
36,self-employed,married,tertiary,no,16430,yes,no,234,3,failure,no,0
33,housemaid,married,primary,no,2293,yes,no,457,0,unknown,no,0
29,blue-collar,married,secondary,no,659,no,no,401,0,unknown,no,0
41,blue-collar,married,secondary,no,1449,yes,no,63,0,unknown,no,0
32,technician,single,tertiary,no,550,no,no,337,0,unknown,yes,1
46,technician,married,secondary,no,0,no,no,54,0,unknown,no,0
49,blue-collar,married,primary,no,6429,no,no,108,0,unknown,no,0
51,unemployed,married,secondary,no,2439,no,no,118,0,unknown,no,0
38,management,married,tertiary,no,5432,yes,yes,408,1,failure,no,0
52,services,divorced,secondary,no,3204,no,no,77,0,unknown,no,0
36,admin.,single,tertiary,no,2622,no,no,640,5,failure,no,0
47,blue-collar,divorced,primary,no,551,yes,no,662,0,unknown,no,0
32,technician,single,tertiary,yes,0,no,no,122,0,unknown,no,0
31,management,married,tertiary,no,5238,yes,yes,156,0,unknown,no,0
33,admin.,divorced,secondary,no,1762,yes,no,146,0,unknown,no,0
30,management,single,tertiary,no,19358,no,no,258,0,unknown,no,0
43,admin.,married,secondary,no,388,yes,no,111,0,unknown,no,0
58,retired,divorced,primary,no,2538,yes,no,680,6,failure,yes,1
35,management,single,tertiary,no,1902,no,no,188,0,unknown,no,0
52,technician,married,unknown,no,9687,yes,no,222,1,failure,no,0
54,management,married,tertiary,no,0,no,yes,307,0,unknown,no,0
55,entrepreneur,divorced,tertiary,no,372,yes,no,225,0,unknown,no,0
46,management,married,tertiary,no,1388,no,no,515,0,unknown,no,0
56,entrepreneur,married,secondary,no,196,no,no,312,0,unknown,no,0
54,self-employed,married,primary,no,277,yes,no,300,3,failure,no,0
44,technician,married,secondary,yes,16486,yes,yes,275,0,unknown,no,0
36,technician,married,secondary,no,4613,no,no,207,0,unknown,no,0
31,services,married,secondary,no,395,no,no,196,3,failure,no,0
59,retired,married,secondary,no,17769,no,no,322,0,unknown,no,0
33,management,married,tertiary,no,621,no,no,1435,5,failure,no,0
31,self-employed,single,tertiary,no,217,no,no,501,0,unknown,no,0
49,blue-collar,married,secondary,no,4259,no,no,146,7,failure,no,0
49,management,married,unknown,no,0,no,no,99,0,unknown,no,0
31,management,married,tertiary,no,35,yes,yes,323,0,unknown,no,0
52,blue-collar,married,secondary,no,8979,yes,no,72,0,unknown,no,0
56,management,married,tertiary,no,412,no,no,179,0,unknown,no,0
47,technician,married,secondary,no,6704,yes,no,37,0,unknown,no,0
43,self-employed,single,primary,no,1337,yes,yes,632,0,unknown,no,0
33,services,married,primary,no,6904,no,no,114,0,unknown,no,0
33,management,single,secondary,no,20600,no,no,125,0,unknown,no,0
44,blue-collar,married,primary,no,1766,yes,no,100,0,unknown,no,0
34,entrepreneur,married,tertiary,no,368,no,yes,366,0,unknown,no,0
35,management,married,primary,no,3369,no,no,322,0,unknown,no,0
30,blue-collar,married,primary,no,5956,yes,yes,405,1,failure,no,0
37,services,married,secondary,no,692,yes,no,42,0,unknown,no,0
46,blue-collar,married,primary,no,2558,yes,no,107,1,other,no,0
31,blue-collar,married,secondary,no,3364,yes,no,290,0,unknown,no,0
32,technician,single,secondary,no,6402,yes,no,628,0,unknown,yes,1
34,technician,single,tertiary,no,9851,yes,no,128,0,unknown,no,0
40,technician,single,secondary,no,572,no,no,67,2,failure,no,0
33,technician,married,tertiary,no,15169,yes,no,103,0,unknown,no,0
49,management,divorced,tertiary,no,20727,no,no,88,0,unknown,no,0
51,housemaid,married,secondary,no,294,no,no,640,0,unknown,no,0
40,management,married,tertiary,no,542,yes,no,1816,0,unknown,no,0
35,management,divorced,tertiary,no,141,no,yes,728,0,unknown,yes,1
36,services,married,secondary,no,11462,yes,no,993,0,unknown,yes,1
50,blue-collar,divorced,primary,no,1545,yes,no,25,0,unknown,no,0
45,management,married,tertiary,no,96,yes,no,167,1,failure,no,0
35,management,married,tertiary,no,1801,no,no,53,0,unknown,no,0
52,management,married,tertiary,no,6909,no,no,223,0,unknown,no,0
36,management,married,tertiary,no,2326,yes,no,7,0,unknown,no,0
54,blue-collar,divorced,secondary,no,615,no,yes,230,0,unknown,no,0
34,blue-collar,single,secondary,no,79,no,yes,104,0,unknown,no,0
40,technician,married,secondary,no,4341,no,no,290,0,unknown,no,0
56,management,married,tertiary,no,424,yes,yes,113,0,unknown,no,0
38,self-employed,married,secondary,no,215,yes,no,70,1,failure,no,0
45,admin.,divorced,secondary,no,8032,no,no,73,0,unknown,no,0
35,technician,divorced,secondary,no,127,no,no,94,0,unknown,no,0
34,entrepreneur,divorced,tertiary,no,262,no,no,371,0,unknown,no,0
48,entrepreneur,divorced,tertiary,no,3520,yes,no,73,0,unknown,no,0
49,self-employed,married,primary,no,5711,no,no,89,0,unknown,no,0
31,blue-collar,married,secondary,no,268,yes,no,93,0,unknown,no,0
41,blue-collar,single,secondary,no,98,no,yes,180,6,failure,no,0
55,technician,married,secondary,no,361,yes,yes,292,0,unknown,no,0
46,technician,divorced,secondary,no,3455,yes,no,120,2,failure,no,0
50,blue-collar,married,primary,no,2590,yes,no,281,6,failure,no,0
31,services,single,secondary,no,11386,yes,no,356,0,unknown,no,0
36,management,married,tertiary,no,0,yes,no,139,0,unknown,no,0
36,self-employed,single,secondary,no,20451,no,no,69,0,unknown,no,0
35,technician,single,secondary,no,-476,yes,no,57,4,failure,no,0
30,blue-collar,married,secondary,no,399,no,yes,282,0,unknown,no,0
51,blue-collar,married,primary,no,3185,yes,no,187,0,unknown,no,0
30,admin.,single,secondary,no,10735,no,no,63,0,unknown,no,0
32,management,single,tertiary,no,4582,yes,no,377,0,unknown,no,0
32,blue-collar,married,secondary,no,5,no,no,269,0,unknown,no,0
33,entrepreneur,married,tertiary,no,4465,yes,no,161,2,failure,no,0
31,management,single,tertiary,no,16,no,no,73,0,unknown,no,0
52,unemployed,married,secondary,no,105,no,no,96,0,unknown,no,0
55,admin.,married,secondary,no,1102,yes,no,195,2,failure,no,0
42,services,single,secondary,no,7704,yes,no,153,0,unknown,no,0
30,services,single,secondary,no,9720,no,yes,255,0,unknown,no,0
32,management,single,tertiary,no,12686,yes,no,176,1,failure,no,0
40,blue-collar,married,primary,no,60,no,no,325,0,unknown,no,0
51,technician,married,secondary,no,-153,no,no,72,4,failure,no,0
32,services,married,secondary,no,983,yes,no,500,1,failure,yes,1
31,entrepreneur,single,secondary,no,0,yes,no,258,0,unknown,no,0
49,management,single,tertiary,no,4465,yes,no,72,0,unknown,no,0
43,self-employed,married,secondary,no,5704,yes,no,154,2,failure,no,0
31,blue-collar,married,secondary,no,10287,yes,no,293,0,unknown,no,0
35,blue-collar,divorced,secondary,no,3102,yes,no,138,0,unknown,no,0
59,management,married,secondary,no,1083,no,no,125,0,unknown,no,0
35,admin.,single,secondary,no,0,yes,yes,61,0,unknown,no,0
43,management,married,primary,no,0,yes,yes,123,0,unknown,no,0
37,blue-collar,single,secondary,no,1184,yes,no,149,0,unknown,no,0
54,management,married,secondary,no,1660,no,no,337,0,unknown,no,0
31,technician,single,tertiary,no,438,yes,no,165,2,failure,no,0
37,unemployed,married,secondary,no,459,no,no,109,0,unknown,no,0
35,technician,married,secondary,no,410,yes,no,67,0,unknown,no,0
49,blue-collar,single,primary,no,3710,yes,no,107,0,unknown,no,0
48,management,married,unknown,no,7861,no,no,380,0,unknown,no,0
32,management,single,secondary,no,3829,no,yes,267,0,unknown,no,0
37,technician,married,secondary,no,1016,yes,yes,195,1,failure,no,0
32,technician,married,secondary,no,5560,yes,yes,330,0,unknown,no,0
56,blue-collar,divorced,primary,no,285,no,yes,73,0,unknown,no,0
37,blue-collar,divorced,secondary,no,33,yes,no,106,1,failure,no,0
42,blue-collar,married,secondary,no,3396,yes,yes,93,0,unknown,no,0
53,entrepreneur,married,secondary,no,111,yes,no,600,2,failure,no,0
31,admin.,single,secondary,no,6981,yes,no,627,0,unknown,no,0
40,blue-collar,married,secondary,no,3765,yes,no,87,0,unknown,no,0
31,services,married,primary,no,-212,no,yes,911,0,unknown,no,0
49,blue-collar,married,primary,yes,-98,yes,no,182,0,unknown,no,0
31,admin.,married,secondary,no,11839,yes,yes,533,0,unknown,no,0
37,unemployed,married,primary,no,3051,yes,no,303,0,unknown,no,0
45,blue-collar,married,primary,no,5461,yes,no,841,0,unknown,yes,1
30,management,single,secondary,no,186,yes,no,235,0,unknown,no,0
40,management,single,primary,no,1527,no,yes,317,0,unknown,no,0
59,management,married,tertiary,no,5314,no,no,116,0,unknown,no,0
39,management,single,tertiary,no,889,no,no,78,4,failure,no,0
46,entrepreneur,divorced,secondary,no,2514,yes,no,68,0,unknown,no,0
37,blue-collar,single,secondary,no,3572,yes,yes,341,0,unknown,no,0
35,entrepreneur,married,primary,no,-394,yes,no,217,0,unknown,no,0
47,self-employed,married,secondary,no,2830,yes,no,713,0,unknown,no,0
39,technician,single,secondary,no,18508,no,no,1598,0,unknown,yes,1
35,blue-collar,married,secondary,no,5639,yes,no,945,0,unknown,yes,1
36,self-employed,married,secondary,no,328,no,no,537,0,unknown,no,0
41,technician,single,secondary,no,769,no,yes,222,4,other,no,0
37,technician,divorced,secondary,no,1559,yes,no,178,8,other,no,0
35,services,divorced,primary,no,55,no,no,165,0,unknown,no,0
30,blue-collar,married,secondary,no,321,yes,no,738,0,unknown,no,0
36,unemployed,single,primary,no,0,no,no,47,0,unknown,no,0
30,admin.,married,secondary,no,35,yes,yes,91,0,unknown,no,0
37,self-employed,married,secondary,no,415,yes,no,249,0,unknown,no,0
38,blue-collar,single,secondary,no,5133,yes,no,87,2,other,no,0
45,housemaid,married,tertiary,no,460,no,no,312,1,failure,no,0
34,blue-collar,married,primary,no,12,no,no,61,0,unknown,no,0
37,entrepreneur,married,secondary,no,680,yes,yes,21,1,other,no,0
54,self-employed,single,tertiary,no,760,no,no,336,0,unknown,no,0
39,blue-collar,married,secondary,no,5222,yes,no,239,1,failure,no,0
47,unemployed,married,primary,no,3723,no,no,108,0,unknown,no,0
54,services,divorced,secondary,no,43,no,yes,289,0,unknown,no,0
31,entrepreneur,single,tertiary,yes,-405,yes,yes,846,2,success,no,0
30,entrepreneur,single,primary,no,2816,yes,no,71,0,unknown,no,0
49,management,married,tertiary,no,436,no,no,215,0,unknown,no,0
31,blue-collar,married,primary,no,2198,no,no,423,2,failure,no,0
44,unemployed,single,unknown,no,3938,yes,no,200,0,unknown,no,0
35,blue-collar,single,primary,no,2040,no,no,258,4,failure,no,0
30,unemployed,divorced,tertiary,no,1718,yes,no,73,2,failure,no,0
58,housemaid,married,tertiary,no,6316,no,no,91,0,unknown,no,0
43,management,married,tertiary,no,0,no,no,107,0,unknown,no,0
32,admin.,single,secondary,no,2817,yes,no,195,0,unknown,no,0
44,technician,single,secondary,no,3959,yes,no,187,0,unknown,no,0
50,technician,married,tertiary,no,267,yes,no,30,0,unknown,no,0
44,blue-collar,married,secondary,no,701,no,yes,103,2,failure,no,0
31,management,single,tertiary,no,44128,no,no,74,0,unknown,no,0
47,unemployed,married,primary,no,324,no,no,462,0,unknown,yes,1
50,self-employed,divorced,tertiary,no,1390,no,no,55,0,unknown,no,0
49,blue-collar,married,primary,no,512,yes,yes,126,0,unknown,no,0
49,self-employed,divorced,secondary,no,6116,yes,no,43,0,unknown,no,0
42,management,single,tertiary,yes,0,yes,no,824,0,unknown,yes,1
52,blue-collar,single,primary,no,1837,yes,no,217,0,unknown,no,0
30,blue-collar,single,primary,no,395,no,no,429,0,unknown,no,0
32,management,single,tertiary,no,3050,yes,no,58,1,failure,no,0
58,unemployed,married,tertiary,no,183,no,no,167,0,unknown,no,0
53,blue-collar,married,secondary,no,1777,yes,no,796,1,failure,yes,1
44,management,divorced,unknown,no,1784,no,yes,279,0,unknown,no,0
43,entrepreneur,single,tertiary,no,5347,no,no,189,0,unknown,no,0
46,self-employed,married,primary,no,3155,yes,no,271,0,unknown,no,0
46,services,married,secondary,no,2948,no,no,893,0,unknown,yes,1
35,services,single,secondary,no,1354,no,yes,278,0,unknown,no,0
56,blue-collar,married,secondary,no,2583,no,no,70,0,unknown,no,0
49,admin.,married,secondary,no,14440,yes,no,60,0,unknown,no,0
33,management,married,tertiary,no,1602,no,no,44,0,unknown,no,0
30,technician,married,secondary,no,274,yes,yes,105,2,failure,no,0
39,unknown,single,unknown,no,2822,no,no,573,0,unknown,no,0
32,blue-collar,married,primary,no,3314,yes,no,330,0,unknown,no,0
43,blue-collar,married,secondary,no,545,yes,no,144,0,unknown,no,0
54,blue-collar,married,primary,no,836,yes,no,312,3,other,no,0
33,blue-collar,divorced,secondary,no,86,no,yes,183,1,failure,no,0
44,blue-collar,married,unknown,no,1149,yes,no,67,0,unknown,no,0
49,housemaid,married,primary,no,249,yes,no,450,0,unknown,no,0
47,self-employed,married,tertiary,no,0,no,no,28,0,unknown,no,0
36,blue-collar,married,secondary,no,708,yes,no,43,0,unknown,no,0
35,management,married,tertiary,no,365,no,no,168,0,unknown,no,0
32,technician,married,secondary,no,950,yes,no,82,0,unknown,no,0
42,management,married,tertiary,no,6080,no,no,98,0,unknown,no,0
30,services,single,secondary,no,190,no,no,312,0,unknown,no,0
40,services,married,secondary,no,9374,yes,no,7,1,failure,no,0
37,admin.,single,secondary,no,528,yes,no,65,0,unknown,no,0
33,management,married,tertiary,no,1817,no,no,55,0,unknown,no,0
32,technician,single,secondary,no,6710,no,no,48,0,unknown,no,0
44,entrepreneur,divorced,tertiary,no,20179,yes,yes,163,0,unknown,no,0
35,management,single,tertiary,no,175,yes,yes,53,0,unknown,no,0
50,admin.,divorced,secondary,no,3240,no,no,144,0,unknown,no,0
31,unemployed,married,tertiary,no,591,no,no,161,0,unknown,no,0
32,technician,single,secondary,no,5600,yes,no,77,0,unknown,no,0
30,self-employed,married,secondary,no,581,yes,no,197,0,unknown,no,0
51,management,divorced,tertiary,no,-79,yes,no,72,0,unknown,no,0
33,services,married,secondary,no,4402,yes,no,380,0,unknown,no,0
48,blue-collar,single,secondary,no,-552,no,yes,150,0,unknown,no,0
40,management,married,secondary,no,9047,yes,no,527,2,other,no,0
30,student,single,tertiary,no,2766,no,no,834,0,unknown,yes,1
30,self-employed,married,primary,no,674,yes,no,72,0,unknown,no,0
36,blue-collar,married,secondary,no,3266,yes,no,94,0,unknown,no,0
39,management,single,tertiary,no,137,yes,no,408,0,unknown,no,0
42,management,married,tertiary,no,36,no,no,664,0,unknown,yes,1
53,blue-collar,married,secondary,no,3036,yes,no,104,1,other,no,0
40,services,single,secondary,no,5129,yes,yes,222,0,unknown,no,0
34,unemployed,married,secondary,no,6438,yes,no,21,0,unknown,no,0
57,technician,divorced,secondary,no,2352,yes,no,757,0,unknown,no,0
43,management,married,tertiary,no,1751,yes,no,146,0,unknown,no,0
43,technician,married,primary,no,201,no,no,69,0,unknown,no,0
55,technician,married,unknown,no,4746,yes,no,237,3,failure,no,0
55,retired,divorced,secondary,no,1580,no,yes,82,1,success,no,0
51,unemployed,married,secondary,no,74,no,yes,289,0,unknown,no,0
30,management,single,tertiary,no,9634,no,no,402,5,failure,no,0
32,entrepreneur,married,unknown,no,73,yes,no,158,1,failure,no,0
42,admin.,divorced,secondary,no,-67,no,no,137,0,unknown,no,0
47,technician,married,secondary,no,912,no,no,1036,0,unknown,no,0
31,management,single,tertiary,no,307,no,no,86,0,unknown,no,0
56,entrepreneur,divorced,tertiary,no,386,no,no,65,0,unknown,no,0
32,admin.,married,secondary,no,752,yes,no,82,1,failure,no,0
36,blue-collar,married,secondary,no,3463,yes,no,29,0,unknown,no,0
46,technician,married,secondary,no,1167,yes,no,1540,0,unknown,yes,1
34,entrepreneur,single,tertiary,no,714,yes,no,122,4,failure,no,0
39,management,married,tertiary,no,15,yes,yes,90,0,unknown,no,0
30,services,married,secondary,no,0,yes,no,681,0,unknown,yes,1
41,blue-collar,married,primary,no,686,yes,no,888,0,unknown,no,0
34,services,married,secondary,no,1637,yes,no,107,0,unknown,no,0
33,technician,single,secondary,no,2466,yes,no,132,0,unknown,no,0
58,management,married,tertiary,no,1602,no,no,1032,3,failure,no,0
34,management,single,tertiary,no,2633,yes,no,705,0,unknown,yes,1
36,management,married,tertiary,no,396,no,no,64,5,failure,no,0
51,management,single,tertiary,no,6503,no,no,178,0,unknown,no,0
30,blue-collar,married,primary,no,2929,yes,no,432,1,other,no,0
49,management,married,tertiary,no,934,no,yes,158,0,unknown,no,0
33,admin.,single,secondary,no,1834,yes,no,11,0,unknown,no,0
45,retired,single,secondary,yes,86,no,no,64,0,unknown,no,0
44,housemaid,married,primary,no,2388,no,no,570,0,unknown,no,0
47,blue-collar,married,secondary,no,473,yes,no,127,2,other,no,0
37,blue-collar,married,secondary,no,1407,yes,no,14,0,unknown,no,0
41,blue-collar,married,primary,no,1820,yes,no,25,0,unknown,no,0
35,management,married,tertiary,no,22569,yes,no,72,0,unknown,no,0
37,housemaid,divorced,primary,no,0,yes,yes,158,0,unknown,no,0
33,entrepreneur,married,secondary,no,3140,yes,yes,7,0,unknown,no,0
38,management,single,tertiary,no,6742,no,no,8,0,unknown,no,0
32,technician,single,tertiary,no,665,yes,no,22,0,unknown,no,0
54,management,married,primary,no,5787,no,no,240,0,unknown,no,0
31,management,married,tertiary,no,1402,no,no,104,0,unknown,no,0
30,services,married,secondary,no,9531,no,no,105,0,unknown,no,0
40,technician,married,tertiary,no,180,yes,yes,48,0,unknown,no,0
36,unemployed,married,primary,no,2347,yes,no,5,0,unknown,no,0
32,technician,single,tertiary,no,785,yes,no,53,0,unknown,no,0
44,management,married,tertiary,no,736,no,no,71,0,unknown,no,0
49,admin.,single,secondary,no,981,yes,no,10,0,unknown,no,0
40,blue-collar,divorced,primary,yes,0,yes,no,333,0,unknown,no,0
28,student,single,tertiary,no,290,yes,no,24,0,unknown,no,0
38,management,divorced,tertiary,no,0,yes,yes,18,0,unknown,no,0
34,services,married,tertiary,no,1442,no,no,234,0,unknown,no,0
38,management,married,tertiary,no,0,yes,no,136,0,unknown,no,0
29,management,married,tertiary,no,805,no,no,70,0,unknown,no,0
42,unemployed,divorced,secondary,no,759,no,no,97,3,failure,no,0
43,technician,divorced,secondary,no,87,yes,no,130,2,failure,no,0
42,management,divorced,tertiary,no,266,no,yes,228,0,unknown,no,0
27,services,single,secondary,no,-232,no,no,285,0,unknown,no,0
36,technician,married,tertiary,no,167,yes,no,57,0,unknown,no,0
43,entrepreneur,single,unknown,no,323,no,no,159,1,success,no,0
55,retired,married,secondary,no,1431,no,yes,107,0,unknown,no,0
32,student,married,secondary,no,0,no,no,558,0,unknown,no,0
30,student,single,tertiary,no,699,no,no,396,0,unknown,no,0
37,unemployed,divorced,secondary,no,57,yes,no,99,0,unknown,no,0
48,blue-collar,married,primary,no,1678,no,no,263,0,unknown,no,0
46,technician,divorced,secondary,no,741,yes,no,83,1,other,no,0
28,student,single,tertiary,no,1096,no,no,81,0,unknown,no,0
28,student,single,secondary,no,101,no,no,90,0,unknown,no,0
33,management,married,tertiary,no,373,no,no,384,0,unknown,no,0
58,technician,married,secondary,no,178,no,no,109,0,unknown,no,0
36,management,married,tertiary,no,105,no,no,76,0,unknown,no,0
59,unemployed,married,secondary,no,309,no,no,300,0,unknown,no,0
60,retired,married,primary,no,1216,no,no,156,0,unknown,no,0
45,housemaid,married,primary,no,1526,yes,no,109,0,unknown,no,0
29,admin.,married,secondary,no,19,no,no,80,0,unknown,no,0
31,unemployed,married,secondary,no,20,no,no,304,1,failure,no,0
35,unemployed,single,primary,no,-17,no,no,100,0,unknown,no,0
38,blue-collar,married,secondary,no,105,yes,no,158,2,failure,no,0
36,services,married,tertiary,no,301,no,no,333,0,unknown,no,0
37,housemaid,married,secondary,no,723,no,no,39,0,unknown,no,0
58,unemployed,married,secondary,no,149,yes,no,289,0,unknown,no,0
36,admin.,married,tertiary,no,586,yes,no,126,0,unknown,no,0
50,housemaid,single,secondary,no,799,no,no,63,0,unknown,no,0
55,admin.,married,unknown,no,98,no,yes,214,0,unknown,no,0
45,management,married,tertiary,no,1874,no,no,207,0,unknown,no,0
46,management,single,tertiary,no,625,no,no,107,5,other,no,0
40,technician,married,secondary,no,529,no,yes,596,0,unknown,no,0
59,admin.,married,secondary,no,1455,yes,no,222,1,failure,no,0
33,management,single,tertiary,no,215,yes,no,144,0,unknown,no,0
36,technician,single,secondary,no,480,yes,no,90,0,unknown,no,0
37,management,married,secondary,no,857,yes,no,132,0,unknown,no,0
52,admin.,married,secondary,no,199,no,no,978,1,other,no,0
38,management,married,tertiary,no,223,no,no,63,0,unknown,no,0
47,services,divorced,secondary,no,0,no,no,216,0,unknown,no,0
31,management,single,tertiary,no,288,no,no,364,0,unknown,no,0
32,student,married,secondary,no,1694,yes,no,929,0,unknown,no,0
39,technician,single,tertiary,no,434,yes,no,169,0,unknown,no,0
45,blue-collar,married,tertiary,no,47,yes,no,1972,0,unknown,no,0
32,management,married,tertiary,no,393,no,no,458,0,unknown,no,0
32,blue-collar,married,secondary,no,0,yes,yes,117,0,unknown,no,0
33,blue-collar,married,secondary,no,0,yes,no,176,1,other,no,0
32,technician,single,tertiary,no,100,no,no,741,0,unknown,no,0
58,management,married,tertiary,no,37,no,no,236,0,unknown,no,0
30,management,single,tertiary,no,140,no,no,186,0,unknown,no,0
46,services,divorced,secondary,no,755,no,no,246,0,unknown,no,0
49,technician,married,secondary,no,177,yes,yes,90,1,failure,no,0
45,technician,married,secondary,no,297,no,no,210,0,unknown,no,0
55,management,married,unknown,no,559,no,no,271,0,unknown,no,0
27,student,single,tertiary,no,1013,no,no,965,0,unknown,no,0
49,services,married,secondary,no,-507,no,no,148,0,unknown,no,0
50,technician,married,secondary,no,-70,yes,yes,391,1,failure,no,0
53,management,married,tertiary,no,811,no,no,405,0,unknown,no,0
31,management,single,tertiary,no,308,yes,yes,262,2,other,no,0
49,technician,single,unknown,no,350,no,no,91,0,unknown,no,0
53,technician,married,primary,no,311,no,no,82,0,unknown,no,0
54,admin.,married,unknown,no,-24,no,no,98,0,unknown,no,0
31,services,single,secondary,no,1709,no,yes,944,0,unknown,yes,1
29,services,married,secondary,no,376,no,yes,49,4,failure,no,0
30,technician,single,secondary,no,800,no,no,60,0,unknown,no,0
51,technician,married,unknown,no,413,yes,no,82,2,failure,no,0
47,admin.,divorced,secondary,no,95,yes,yes,270,0,unknown,no,0
29,unemployed,single,primary,no,1027,no,no,451,0,unknown,no,0
38,management,single,tertiary,no,2346,yes,no,315,0,unknown,no,0
34,blue-collar,married,secondary,no,1988,yes,no,53,2,failure,no,0
26,technician,single,secondary,no,206,no,no,89,0,unknown,no,0
57,admin.,married,secondary,no,1504,yes,no,52,2,failure,no,0
29,blue-collar,single,secondary,no,1296,yes,yes,275,1,other,no,0
33,admin.,single,secondary,no,13,yes,no,111,2,failure,no,0
36,technician,married,tertiary,no,-290,yes,yes,150,3,failure,no,0
28,unemployed,single,tertiary,no,1638,no,no,238,0,unknown,no,0
31,admin.,single,secondary,no,50,no,no,395,0,unknown,no,0
27,self-employed,single,secondary,no,50,no,no,168,0,unknown,no,0
32,services,married,secondary,no,268,no,no,140,0,unknown,no,0
47,retired,divorced,secondary,no,47,no,no,489,0,unknown,no,0
39,management,divorced,tertiary,no,547,yes,no,317,4,failure,no,0
53,blue-collar,married,secondary,no,-76,no,no,173,4,other,no,0
51,management,single,tertiary,no,0,yes,no,121,2,failure,no,0
31,management,single,tertiary,no,1073,yes,no,82,0,unknown,no,0
41,management,married,tertiary,no,2665,yes,no,112,10,other,no,0
31,management,married,tertiary,no,732,yes,no,542,1,failure,no,0
48,services,married,primary,no,1496,yes,no,284,2,failure,no,0
58,management,divorced,secondary,no,44,yes,no,147,1,other,no,0
32,management,single,tertiary,yes,4,no,no,181,0,unknown,no,0
30,admin.,single,secondary,no,19,no,no,372,0,unknown,no,0
35,unemployed,single,tertiary,no,4959,no,no,91,0,unknown,no,0
45,blue-collar,married,secondary,no,4022,yes,no,244,0,unknown,no,0
58,retired,divorced,tertiary,no,499,yes,yes,181,0,unknown,no,0
31,services,single,tertiary,no,1025,no,no,93,3,failure,no,0
31,blue-collar,married,secondary,no,360,yes,yes,89,1,failure,no,0
38,management,divorced,tertiary,no,1927,yes,yes,527,0,unknown,no,0
43,self-employed,married,secondary,no,2940,no,no,108,0,unknown,no,0
35,admin.,married,tertiary,no,-272,no,yes,309,13,other,no,0
34,technician,single,secondary,no,341,no,yes,136,3,failure,no,0
36,entrepreneur,single,tertiary,no,658,yes,no,99,3,failure,no,0
37,management,married,tertiary,yes,-22,no,no,128,0,unknown,no,0
27,services,married,unknown,no,-209,yes,yes,128,0,unknown,no,0
37,unemployed,married,secondary,no,1152,no,no,222,0,unknown,no,0
51,management,married,secondary,no,873,no,no,273,0,unknown,no,0
45,blue-collar,married,primary,no,300,yes,no,203,3,failure,no,0
30,blue-collar,single,secondary,no,229,no,no,24,0,unknown,no,0
28,management,single,tertiary,no,278,no,yes,194,0,unknown,no,0
55,services,divorced,primary,no,2923,yes,no,94,2,failure,no,0
59,management,single,secondary,no,671,yes,yes,219,5,failure,no,0
53,services,married,secondary,no,367,yes,yes,155,2,failure,no,0
32,technician,single,tertiary,no,569,no,yes,348,0,unknown,no,0
58,unemployed,divorced,primary,no,414,no,no,267,0,unknown,no,0
28,technician,married,secondary,no,232,yes,yes,72,1,failure,no,0
26,blue-collar,single,primary,no,155,yes,no,291,4,failure,no,0
32,admin.,married,secondary,no,342,no,no,179,0,unknown,no,0
33,entrepreneur,single,tertiary,no,484,yes,no,537,0,unknown,no,0
31,services,single,secondary,no,211,no,no,226,0,unknown,no,0
31,blue-collar,married,secondary,no,326,no,yes,124,0,unknown,no,0
